order_id,arrival_time,weather,traffic_index,rider_density,cart_items,structural_time_sec,customization_delta_sec,prep_complete_time,rider_arrival_time,dwell_time_sec,inferred_true_prep_time_sec
13449,0,Clear,0.96,Low,3,987940,63,988003,988576.43,573.43,988003
11419,0,Fog,0.43,Low,3,988017,39,988056,988358.46,302.46,988056
13401,0,Clear,0.53,High,4,988293,0,988293,988609.65,316.65,988293
15797,0,Rain,0.71,Medium,2,988382,27,988409,988873.12,464.12,988409
10633,0,Heatwave,0.79,Medium,2,988835,65,988900,989397.78,497.78,988900
1921,0,Clear,0.73,High,3,988989,0,988989,989428.46,439.46,988989
13848,0,Heatwave,0.67,High,4,989097,0,989097,989517.99,420.99,989097
15805,0,Clear,0.81,Medium,3,989155,0,989155,989638.39,483.39,989155
15820,0,Clear,0.75,High,1,989372,0,989372,989820.29,448.29,989372
10672,0,Fog,0.75,Low,2,990137,10,990147,990643.04,496.04,990147
15813,0,Clear,0.84,High,4,990194,0,990194,990696.78,502.78,990194
15832,0,Fog,0.37,High,1,990304,47,990351,990620.08,269.08,990351
15835,0,Rain,0.85,Medium,1,990513,0,990513,991059.7,546.7,990513
11976,0,Rain,0.37,High,3,990731,0,990731,990987.74,256.74,990731
5529,0,Heatwave,0.38,High,3,990867,37,990904,991150.29,246.29,990904
10683,0,Clear,0.64,High,4,991136,0,991136,991520.52,384.52,991136
10703,0,Clear,0.49,High,2,991264,24,991288,991580.42,292.42,991288
14112,0,Clear,0.53,Medium,3,991723,28,991751,992066.28,315.28,991751
2056,0,Fog,0.52,High,3,991946,48,991994,992352.39,358.39,991994
13956,0,Heatwave,0.75,Low,3,992333,23,992356,992829.42,473.42,992356
15853,0,Clear,0.31,Medium,2,992557,0,992557,992742.51,185.51,992557
5377,0,Heatwave,0.32,Low,3,992595,0,992595,992806.85,211.85,992595
15854,0,Rain,0.71,Low,3,992726,34,992760,993224.16,464.16,992760
10743,0,Heatwave,0.42,Low,2,992911,0,992911,993181.69,270.69,992911
15860,0,Clear,0.66,High,2,992988,0,992988,993383.47,395.47,992988
2102,0,Rain,0.88,High,3,993329,40,993369,993932.82,563.82,993369
2097,0,Heatwave,0.43,Medium,3,993634,0,993634,993912.07,278.07,993634
15858,0,Clear,0.45,Medium,3,993673,0,993673,993943.92,270.92,993673
15869,0,Heatwave,0.75,Medium,1,993755,0,993755,994223.35,468.35,993755
15861,0,Clear,0.78,Medium,3,993768,0,993768,994236.32,468.32,993768
10778,0,Clear,0.63,High,3,994201,51,994252,994632.42,380.42,994252
10790,0,Clear,0.5,Low,2,994268,16,994284,994583.4,299.4,994284
15868,0,Fog,0.56,Low,3,994435,23,994458,994839.61,381.61,994458
4493,0,Clear,0.68,Low,3,994630,0,994630,995040.28,410.28,994630
15885,0,Clear,0.77,Low,1,994775,0,994775,995235.93,460.93,994775
15892,0,Rain,0.67,Medium,1,994892,42,994934,995371.21,437.21,994934
10800,0,Fog,0.68,Low,2,995025,63,995088,995541.77,453.77,995088
15906,0,Clear,0.67,Low,1,995420,0,995420,995821.47,401.47,995420
15891,0,Clear,0.81,High,2,995431,64,995495,995978.03,483.03,995495
15905,0,Clear,0.97,High,1,995598,12,995610,996194.56,584.56,995610
15889,0,Clear,0.53,Medium,3,995577,63,995640,995959.31,319.31,995640
15913,0,Smog,0.36,Low,1,995702,0,995702,995934.84,232.84,995702
5629,0,Clear,0.94,High,4,995738,15,995753,996314.6,561.6,995753
15910,0,Clear,0.85,Low,2,995919,0,995919,996427.85,508.85,995919
2157,0,Rain,0.83,Low,3,995885,52,995937,996471.98,534.98,995937
15918,0,Heatwave,0.57,High,1,995947,54,996001,996365.19,364.19,996001
12168,0,Clear,0.95,Medium,3,996126,0,996126,996697.97,571.97,996126
14859,0,Clear,0.58,Low,3,996218,40,996258,996603.32,345.32,996258
15925,0,Clear,0.45,Low,1,996280,45,996325,996594.5,269.5,996325
15911,0,Clear,0.91,High,2,996544,0,996544,997087.47,543.47,996544
15941,0,Fog,1.0,High,2,996896,26,996922,997566.36,644.36,996922
10861,0,Clear,0.69,Medium,2,997231,27,997258,997670.56,412.56,997258
15946,0,Rain,0.86,High,1,997450,44,997494,998044.24,550.24,997494
2228,0,Clear,0.33,High,3,997546,0,997546,997744.41,198.41,997546
15954,0,Clear,0.42,High,1,998099,59,998158,998408.26,250.26,998158
12425,0,Clear,0.64,Low,3,998264,0,998264,998645.82,381.82,998264
2300,0,Smog,0.97,Low,3,998541,52,998593,999189.88,596.88,998593
15960,0,Clear,0.54,High,1,998617,0,998617,998941.46,324.46,998617
15570,0,Rain,0.58,Medium,3,998820,57,998877,999259.48,382.48,998877
15965,0,Clear,0.42,High,2,999063,0,999063,999313.11,250.11,999063
15001,0,Rain,0.92,Low,3,999152,0,999152,999740.96,588.96,999152
15962,0,Clear,0.79,Low,2,999236,51,999287,999758.55,471.55,999287
13333,0,Clear,0.86,Medium,3,999513,0,999513,1000028.98,515.98,999513
15659,0,Clear,0.93,Low,3,999527,39,999566,1000125.88,559.88,999566
15972,0,Rain,0.38,High,1,999594,41,999635,999901.44,266.44,999635
15973,0,Rain,0.74,High,1,999613,51,999664,1000141.18,477.18,999664
15959,0,Clear,0.48,High,2,999775,0,999775,1000064.45,289.45,999775
12878,0,Heatwave,0.67,Medium,3,999910,23,999933,1000357.8,424.8,999933
2392,0,Clear,0.87,Medium,3,1000499,0,1000499,1001019.02,520.02,1000499
15980,0,Rain,0.72,Medium,2,1000514,0,1000514,1000983.25,469.25,1000514
10988,0,Clear,0.37,High,4,1000969,25,1000994,1001216.13,222.13,1000994
10994,0,Heatwave,0.98,Low,3,1001036,0,1001036,1001643.36,607.36,1001036
15986,0,Smog,0.69,Medium,2,1001015,65,1001080,1001511.8,431.8,1001080
16001,0,Clear,0.86,Medium,1,1001088,0,1001088,1001606.97,518.97,1001088
15921,0,Clear,0.72,High,3,1001089,0,1001089,1001523.28,434.28,1001089
6572,0,Smog,0.84,Medium,4,1001338,0,1001338,1001855.28,517.28,1001338
11005,0,Clear,0.44,Low,2,1001449,0,1001449,1001714.13,265.13,1001449
11022,0,Rain,0.8,Low,2,1001799,0,1001799,1002312.58,513.58,1001799
15630,0,Clear,0.6,Medium,3,1002065,0,1002065,1002427.67,362.67,1002065
15629,0,Clear,0.45,Low,3,1002442,0,1002442,1002714.51,272.51,1002442
16024,0,Smog,0.38,High,4,1002602,0,1002602,1002845.98,243.98,1002602
13781,0,Clear,0.55,Medium,3,1002609,30,1002639,1002969.74,330.74,1002639
16031,0,Clear,0.58,High,1,1002586,54,1002640,1002989.03,349.03,1002640
16043,0,Rain,0.5,Low,1,1002694,0,1002694,1003032.35,338.35,1002694
16045,0,Smog,0.32,High,1,1002839,0,1002839,1003047.18,208.18,1002839
16026,0,Clear,0.39,Medium,3,1003049,0,1003049,1003284.3,235.3,1003049
6505,0,Rain,0.89,High,3,1003169,0,1003169,1003740.55,571.55,1003169
15803,0,Heatwave,0.95,Medium,3,1003237,0,1003237,1003827.74,590.74,1003237
6309,0,Rain,0.97,Low,3,1003490,0,1003490,1004106.32,616.32,1003490
16058,0,Fog,0.75,High,1,1003570,66,1003636,1004131.27,495.27,1003636
13447,0,Rain,0.35,High,3,1003649,0,1003649,1003895.34,246.34,1003649
16054,0,Clear,0.48,High,1,1003716,41,1003757,1004044.81,287.81,1003757
16611,0,Clear,0.76,High,3,1003956,0,1003956,1004413.27,457.27,1003956
16066,0,Heatwave,0.64,High,1,1003930,49,1003979,1004381.1,402.1,1003979
2531,0,Rain,0.42,Low,3,1003944,63,1004007,1004293.46,286.46,1004007
16069,0,Clear,0.87,Low,1,1004098,0,1004098,1004621.34,523.34,1004098
16061,0,Rain,0.85,High,1,1004121,0,1004121,1004668.19,547.19,1004121
16057,0,Clear,0.41,Low,2,1004174,65,1004239,1004482.76,243.76,1004239
15919,0,Heatwave,0.65,Medium,3,1004242,0,1004242,1004655.66,413.66,1004242
16072,0,Smog,0.69,High,1,1004296,15,1004311,1004738.32,427.32,1004311
13453,0,Clear,0.35,Low,3,1004267,46,1004313,1004522.64,209.64,1004313
16075,0,Heatwave,0.59,High,1,1004589,0,1004589,1004965.55,376.55,1004589
16738,0,Clear,0.93,Medium,3,1004791,0,1004791,1005349.62,558.62,1004791
2587,0,Clear,0.78,High,3,1004998,0,1004998,1005466.68,468.68,1004998
16068,0,Clear,0.39,High,1,1005055,0,1005055,1005288.23,233.23,1005055
16070,0,Smog,0.86,Medium,1,1005198,0,1005198,1005729.51,531.51,1005198
16074,0,Clear,0.64,Low,1,1005314,0,1005314,1005697.79,383.79,1005314
16083,0,Clear,0.41,Medium,1,1005448,0,1005448,1005694.01,246.01,1005448
16758,0,Clear,0.54,Low,4,1005514,0,1005514,1005836.25,322.25,1005514
5616,0,Clear,0.34,Low,3,1005544,65,1005609,1005812.19,203.19,1005609
16092,0,Clear,0.44,High,1,1005923,0,1005923,1006184.58,261.58,1005923
6397,0,Clear,0.47,Low,3,1006035,0,1006035,1006316.32,281.32,1006035
6395,0,Clear,0.32,Low,4,1006718,56,1006774,1006966.24,192.24,1006774
16082,0,Clear,0.85,Low,3,1006817,69,1006886,1007397.83,511.83,1006886
16104,0,Clear,0.36,Medium,1,1006976,0,1006976,1007193.76,217.76,1006976
16100,0,Smog,0.55,High,1,1007188,63,1007251,1007596.31,345.31,1007251
16108,0,Rain,0.59,High,1,1007380,0,1007380,1007771.1,391.1,1007380
16103,0,Smog,0.88,Low,1,1007382,21,1007403,1007946.71,543.71,1007403
11169,0,Rain,0.5,Low,2,1007495,65,1007560,1007895.62,335.62,1007560
16115,0,Clear,0.39,Medium,1,1007603,45,1007648,1007884.54,236.54,1007648
16120,0,Heatwave,0.33,High,1,1007918,0,1007918,1008138.22,220.22,1007918
16128,0,Heatwave,0.5,Low,1,1008125,69,1008194,1008514.2,320.2,1008194
16213,0,Fog,0.77,Low,4,1008243,0,1008243,1008749.4,506.4,1008243
13777,0,Smog,0.52,High,3,1008231,52,1008283,1008611.44,328.44,1008283
16133,0,Clear,0.83,Medium,1,1008318,0,1008318,1008815.84,497.84,1008318
16127,0,Clear,0.61,High,2,1008404,0,1008404,1008768.56,364.56,1008404
16136,0,Fog,0.37,High,1,1008431,64,1008495,1008760.7,265.7,1008495
17197,0,Fog,0.49,Medium,3,1008556,29,1008585,1008922.24,337.24,1008585
11188,0,Smog,0.77,Low,2,1008621,0,1008621,1009100.59,479.59,1008621
6459,0,Clear,0.54,High,4,1008710,0,1008710,1009034.67,324.67,1008710
16267,0,Smog,0.93,Medium,3,1008862,21,1008883,1009457.61,574.61,1008883
13797,0,Rain,0.81,Low,3,1009264,0,1009264,1009784.51,520.51,1009264
16147,0,Heatwave,0.57,High,1,1009313,0,1009313,1009676.1,363.1,1009313
11197,0,Clear,0.66,High,2,1009403,42,1009445,1009839.96,394.96,1009445
16135,0,Clear,0.92,Low,2,1009477,11,1009488,1010037.43,549.43,1009488
16143,0,Clear,0.54,Low,3,1009628,0,1009628,1009954.98,326.98,1009628
13924,0,Smog,0.78,Medium,3,1009715,31,1009746,1010229.25,483.25,1009746
11207,0,Rain,0.57,High,2,1009832,61,1009893,1010270.64,377.64,1009893
17321,0,Clear,0.79,Low,3,1010076,0,1010076,1010551.04,475.04,1010076
16156,0,Rain,0.76,Medium,1,1010509,0,1010509,1010999.86,490.86,1010509
17595,0,Smog,0.4,Medium,3,1010839,0,1010839,1011095.88,256.88,1010839
6940,0,Clear,0.55,Medium,4,1010811,69,1010880,1011212.57,332.57,1010880
11229,0,Fog,0.38,Medium,2,1011300,15,1011315,1011588.21,273.21,1011315
16456,0,Clear,0.88,High,3,1011359,0,1011359,1011886.58,527.58,1011359
16171,0,Clear,0.37,Low,1,1011372,37,1011409,1011630.91,221.91,1011409
16185,0,Smog,0.59,Medium,1,1011593,23,1011616,1011985.97,369.97,1011616
16177,0,Smog,0.57,Low,1,1011752,21,1011773,1012128.74,355.74,1011773
6954,0,Clear,0.38,High,4,1011791,40,1011831,1012057.85,226.85,1011831
16176,0,Clear,0.97,Medium,2,1011911,0,1011911,1012493.13,582.13,1011911
7542,0,Smog,0.82,Medium,4,1011921,0,1011921,1012426.17,505.17,1011921
17395,0,Smog,0.76,High,3,1011855,68,1011923,1012392.14,469.14,1011923
6585,0,Clear,0.77,High,3,1012177,0,1012177,1012641.79,464.79,1012177
16194,0,Rain,0.83,Low,1,1012278,57,1012335,1012870.81,535.81,1012335
16188,0,Fog,0.32,High,1,1012313,33,1012346,1012581.97,235.97,1012346
16167,0,Clear,0.4,Medium,4,1012593,38,1012631,1012871.42,240.42,1012631
16184,0,Rain,0.76,High,3,1012619,47,1012666,1013159.8,493.8,1012666
16191,0,Fog,0.86,Low,1,1012689,0,1012689,1013249.15,560.15,1012689
16190,0,Heatwave,0.45,High,1,1012698,0,1012698,1012989.19,291.19,1012698
11257,0,Clear,0.99,Low,4,1012798,58,1012856,1013450.34,594.34,1012856
17513,0,Clear,0.76,High,3,1012920,0,1012920,1013376.24,456.24,1012920
16198,0,Smog,0.79,High,2,1013197,0,1013197,1013684.89,487.89,1013197
11288,0,Heatwave,0.32,Medium,2,1013300,66,1013366,1013577.44,211.44,1013366
7729,0,Rain,0.4,High,4,1013457,0,1013457,1013733.47,276.47,1013457
16220,0,Clear,0.83,Low,2,1013523,0,1013523,1014022.77,499.77,1013523
16221,0,Heatwave,0.45,Low,1,1013541,38,1013579,1013870.24,291.24,1013579
16201,0,Smog,0.84,High,1,1013624,0,1013624,1014143.63,519.63,1013624
11289,0,Heatwave,0.51,Medium,2,1013672,54,1013726,1014054.4,328.4,1013726
16734,0,Clear,0.94,High,3,1013703,25,1013728,1014290.72,562.72,1013728
16233,0,Smog,0.51,Medium,1,1013949,28,1013977,1014299.55,322.55,1013977
14291,0,Heatwave,0.46,Low,3,1013975,45,1014020,1014319.2,299.2,1014020
16230,0,Clear,0.47,High,2,1014364,0,1014364,1014643.14,279.14,1014364
16776,0,Clear,0.31,Medium,3,1014421,48,1014469,1014656.69,187.69,1014469
16245,0,Clear,0.69,Medium,1,1014438,59,1014497,1014911.95,414.95,1014497
7189,0,Clear,0.92,High,3,1014746,0,1014746,1015296.49,550.49,1014746
17965,0,Heatwave,0.46,High,3,1014715,37,1014752,1015046.39,294.39,1014752
16243,0,Fog,0.88,High,3,1014914,0,1014914,1015487.56,573.56,1014914
16224,0,Clear,0.8,Medium,3,1014923,0,1014923,1015404.28,481.28,1014923
3013,0,Smog,0.93,Low,3,1015015,0,1015015,1015590.7,575.7,1015015
11329,0,Heatwave,0.39,High,2,1015124,0,1015124,1015378.87,254.87,1015124
16259,0,Smog,0.37,Medium,1,1015112,18,1015130,1015365.89,235.89,1015130
14487,0,Smog,0.58,High,3,1015375,32,1015407,1015767.42,360.42,1015407
17133,0,Heatwave,0.53,High,3,1015573,32,1015605,1015943.43,338.43,1015605
16263,0,Clear,0.79,Medium,1,1015670,48,1015718,1016190.14,472.14,1015718
16255,0,Smog,0.41,High,1,1015735,31,1015766,1016024.38,258.38,1015766
16251,0,Heatwave,0.84,Medium,2,1016006,0,1016006,1016530.32,524.32,1016006
16273,0,Clear,0.71,Low,1,1016079,0,1016079,1016502.75,423.75,1016079
16249,0,Heatwave,0.64,Medium,2,1016133,0,1016133,1016536.69,403.69,1016133
17135,0,Smog,0.88,Low,4,1016241,30,1016271,1016816.7,545.7,1016271
15334,0,Rain,0.58,Medium,3,1016286,67,1016353,1016734.11,381.11,1016353
3045,0,Heatwave,0.45,High,3,1016635,0,1016635,1016926.82,291.82,1016635
14621,0,Fog,0.34,High,3,1016958,26,1016984,1017231.33,247.33,1016984
8281,0,Rain,0.34,High,4,1017215,55,1017270,1017507.05,237.05,1017270
16264,0,Clear,0.44,Medium,2,1017402,12,1017414,1017678.84,264.84,1017414
6838,0,Heatwave,0.61,High,3,1017434,0,1017434,1017821.97,387.97,1017434
3117,0,Clear,0.35,Low,3,1017537,62,1017599,1017806.87,207.87,1017599
18511,0,Clear,0.77,High,3,1017800,61,1017861,1018320.02,459.02,1017861
16300,0,Rain,0.31,Medium,2,1018108,69,1018177,1018398.28,221.28,1018177
15664,0,Clear,0.65,Low,3,1018760,22,1018782,1019170.77,388.77,1018782
16314,0,Smog,0.34,Low,1,1018823,0,1018823,1019042.3,219.3,1018823
6925,0,Rain,0.72,Low,3,1018847,0,1018847,1019316.99,469.99,1018847
16301,0,Smog,0.47,High,2,1018881,58,1018939,1019238.69,299.69,1018939
16305,0,Clear,0.79,High,2,1018940,0,1018940,1019414.02,474.02,1018940
18700,0,Smog,0.74,Medium,3,1019165,0,1019165,1019623.09,458.09,1019165
16325,0,Clear,0.96,Medium,1,1019169,28,1019197,1019774.53,577.53,1019197
18733,0,Rain,0.61,Low,3,1019593,50,1019643,1020045.53,402.53,1019643
16337,0,Clear,0.83,Medium,1,1019724,0,1019724,1020222.18,498.18,1019724
16317,0,Rain,0.54,Medium,1,1019786,0,1019786,1020146.63,360.63,1019786
7445,0,Fog,0.75,Low,3,1019913,0,1019913,1020405.64,492.64,1019913
11455,0,Heatwave,0.85,Low,2,1019915,17,1019932,1020465.8,533.8,1019932
16339,0,Rain,0.5,Low,1,1020000,0,1020000,1020338.24,338.24,1020000
17522,0,Smog,0.37,Low,3,1020197,30,1020227,1020461.78,234.78,1020227
16341,0,Clear,0.47,High,1,1020273,0,1020273,1020554.25,281.25,1020273
17674,0,Fog,0.38,Medium,3,1020232,69,1020301,1020576.83,275.83,1020301
16353,0,Rain,0.82,Medium,1,1020706,0,1020706,1021236.37,530.37,1020706
16344,0,Clear,0.67,Medium,3,1020782,0,1020782,1021181.34,399.34,1020782
7499,0,Rain,0.34,High,3,1020797,0,1020797,1021037.42,240.42,1020797
16350,0,Clear,0.44,High,1,1021256,53,1021309,1021571.15,262.15,1021309
11493,0,Fog,0.89,High,2,1021399,0,1021399,1021976.68,577.68,1021399
16354,0,Rain,0.4,High,1,1021525,11,1021536,1021814.45,278.45,1021536
16355,0,Clear,0.74,Medium,1,1021554,17,1021571,1022012.81,441.81,1021571
18886,0,Fog,0.87,Medium,3,1021699,12,1021711,1022275.42,564.42,1021711
16365,0,Clear,0.82,High,1,1022063,0,1022063,1022556.56,493.56,1022063
16358,0,Clear,0.83,High,1,1022083,32,1022115,1022612.96,497.96,1022115
7061,0,Heatwave,0.69,High,3,1022115,0,1022115,1022552.83,437.83,1022115
16373,0,Clear,0.65,High,1,1022456,49,1022505,1022892.23,387.23,1022505
7559,0,Clear,0.98,High,3,1022520,52,1022572,1023158.72,586.72,1022572
16374,0,Smog,0.32,Medium,1,1022623,55,1022678,1022883.41,205.41,1022678
16382,0,Heatwave,0.92,Medium,1,1022984,0,1022984,1023559.53,575.53,1022984
17970,0,Smog,0.69,Medium,3,1023376,26,1023402,1023829.65,427.65,1023402
8783,0,Smog,0.33,High,3,1023459,0,1023459,1023671.64,212.64,1023459
16375,0,Smog,0.71,Medium,1,1023527,0,1023527,1023966.2,439.2,1023527
16389,0,Fog,0.86,High,1,1023622,0,1023622,1024185.38,563.38,1023622
7611,0,Clear,0.41,Medium,3,1023813,0,1023813,1024059.31,246.31,1023813
18058,0,Clear,0.39,High,3,1024071,0,1024071,1024304.61,233.61,1024071
7670,0,Smog,0.99,High,3,1024440,53,1024493,1025101.41,608.41,1024493
8925,0,Clear,0.74,Medium,3,1024493,55,1024548,1024994.63,446.63,1024548
7196,0,Smog,0.48,Medium,3,1024809,0,1024809,1025109.21,300.21,1024809
16407,0,Heatwave,0.73,Medium,1,1024793,20,1024813,1025274.84,461.84,1024813
11575,0,Heatwave,0.77,Medium,3,1025280,0,1025280,1025764.94,484.94,1025280
11581,0,Clear,0.86,High,2,1025250,61,1025311,1025824.83,513.83,1025311
11577,0,Smog,0.84,Medium,2,1025307,52,1025359,1025878.15,519.15,1025359
16406,0,Fog,1.0,High,3,1025840,0,1025840,1026482.82,642.82,1025840
7736,0,Smog,0.49,High,3,1026091,0,1026091,1026400.94,309.94,1026091
16434,0,Clear,0.64,Low,1,1026205,23,1026228,1026612.2,384.2,1026228
11625,0,Rain,0.83,High,2,1026432,39,1026471,1027003.74,532.74,1026471
19756,0,Clear,0.33,High,3,1026522,48,1026570,1026765.94,195.94,1026570
18384,0,Fog,0.42,Low,3,1026677,11,1026688,1026985.3,297.3,1026688
11650,0,Smog,0.57,High,2,1026848,48,1026896,1027254.39,358.39,1026896
16443,0,Clear,0.85,High,1,1026976,29,1027005,1027512.58,507.58,1027005
11638,0,Smog,0.69,High,2,1027164,0,1027164,1027593.16,429.16,1027164
9385,0,Clear,0.65,High,3,1027631,0,1027631,1028018.7,387.7,1027631
16445,0,Smog,0.77,Low,1,1027931,32,1027963,1028437.0,474.0,1027963
19868,0,Clear,0.44,Low,4,1027950,15,1027965,1028229.19,264.19,1027965
16454,0,Clear,0.71,High,1,1027938,29,1027967,1028394.11,427.11,1027967
11679,0,Smog,0.78,High,2,1028041,0,1028041,1028523.1,482.1,1028041
16447,0,Clear,0.4,High,1,1028071,61,1028132,1028372.59,240.59,1028132
16459,0,Clear,0.32,Medium,1,1028169,0,1028169,1028360.01,191.01,1028169
9486,0,Smog,0.78,Low,3,1028278,66,1028344,1028827.52,483.52,1028344
16462,0,Heatwave,0.35,Medium,1,1028288,61,1028349,1028580.27,231.27,1028349
7912,0,Smog,0.51,High,3,1028409,0,1028409,1028730.36,321.36,1028409
16464,0,Smog,0.56,Low,1,1028519,18,1028537,1028888.9,351.9,1028537
9572,0,Clear,0.81,High,4,1028895,13,1028908,1029396.28,488.28,1028908
16455,0,Clear,0.4,High,1,1028903,15,1028918,1029160.77,242.77,1028918
16465,0,Smog,0.85,High,1,1028999,15,1029014,1029541.43,527.43,1029014
18779,0,Rain,0.34,Medium,3,1029056,26,1029082,1029320.03,238.03,1029082
11722,0,Clear,0.8,High,2,1029049,65,1029114,1029592.46,478.46,1029114
16467,0,Heatwave,0.85,Medium,2,1029136,41,1029177,1029706.31,529.31,1029177
11728,0,Smog,0.91,High,2,1029421,20,1029441,1030000.26,559.26,1029441
16472,0,Fog,0.39,Medium,1,1029468,0,1029468,1029745.13,277.13,1029468
16469,0,Rain,0.47,Low,1,1029785,39,1029824,1030143.29,319.29,1029824
11743,0,Fog,0.81,Low,2,1029832,52,1029884,1030414.52,530.52,1029884
16485,0,Heatwave,0.43,Medium,1,1029846,41,1029887,1030164.4,277.4,1029887
16475,0,Rain,0.4,High,2,1029979,0,1029979,1030252.02,273.02,1029979
17130,0,Fog,0.66,High,4,1030232,14,1030246,1030686.26,440.26,1030246
16486,0,Clear,0.77,Medium,1,1030304,0,1030304,1030764.03,460.03,1030304
11771,0,Clear,0.9,High,3,1030472,0,1030472,1031013.79,541.79,1030472
9951,0,Clear,0.52,Medium,3,1030631,0,1030631,1030942.96,311.96,1030631
17212,0,Fog,0.71,Medium,3,1030793,28,1030821,1031293.86,472.86,1030821
11803,0,Fog,0.78,Medium,2,1030906,0,1030906,1031420.13,514.13,1030906
10041,0,Clear,0.53,Medium,3,1031221,0,1031221,1031538.73,317.73,1031221
16496,0,Smog,0.76,Low,2,1031224,0,1031224,1031694.3,470.3,1031224
11809,0,Fog,0.74,Low,3,1031578,0,1031578,1032066.25,488.25,1031578
19389,0,Clear,0.98,Low,3,1031668,0,1031668,1032253.77,585.77,1031668
16504,0,Clear,0.61,High,2,1031761,26,1031787,1032154.65,367.65,1031787
11814,0,Fog,0.39,Medium,3,1031890,0,1031890,1032166.58,276.58,1031890
7677,0,Heatwave,0.55,High,3,1031851,65,1031916,1032266.44,350.44,1031916
16501,0,Clear,0.47,High,3,1031931,24,1031955,1032236.39,281.39,1031955
16498,0,Smog,0.34,High,3,1032098,0,1032098,1032315.84,217.84,1032098
8180,0,Clear,0.39,High,3,1032079,21,1032100,1032332.87,232.87,1032100
16530,0,Clear,0.64,Medium,1,1032699,0,1032699,1033081.17,382.17,1032699
16514,0,Smog,0.36,Low,1,1032731,0,1032731,1032961.33,230.33,1032731
16519,0,Clear,0.93,High,2,1032899,0,1032899,1033457.72,558.72,1032899
518,0,Rain,0.94,Medium,4,1032916,0,1032916,1033514.45,598.45,1032916
9989,0,Clear,0.65,Low,4,1033173,0,1033173,1033562.58,389.58,1033173
16541,0,Fog,0.32,Medium,1,1033204,56,1033260,1033495.85,235.85,1033260
16540,0,Heatwave,0.81,High,1,1033333,0,1033333,1033837.94,504.94,1033333
16542,0,Smog,0.9,High,1,1033556,48,1033604,1034161.71,557.71,1033604
11852,0,Clear,0.74,High,2,1033582,32,1033614,1034057.8,443.8,1033614
16539,0,Smog,0.92,High,1,1033633,0,1033633,1034199.31,566.31,1033633
19726,0,Smog,0.61,Medium,3,1034499,62,1034561,1034943.84,382.84,1034561
11897,0,Fog,0.96,Medium,2,1034778,17,1034795,1035417.39,622.39,1034795
1704,0,Smog,0.95,Medium,4,1035136,65,1035201,1035784.49,583.49,1035201
16561,0,Clear,0.59,Low,1,1035240,0,1035240,1035595.45,355.45,1035240
10428,0,Smog,0.63,Medium,3,1035340,27,1035367,1035757.81,390.81,1035367
16566,0,Clear,0.94,Low,1,1035387,48,1035435,1036000.48,565.48,1035435
19743,0,Fog,0.64,High,3,1035660,38,1035698,1036124.04,426.04,1035698
11914,0,Clear,0.69,Low,2,1035932,0,1035932,1036343.52,411.52,1035932
16581,0,Rain,0.97,Low,1,1036000,68,1036068,1036685.73,617.73,1036068
16565,0,Clear,0.33,Medium,2,1036091,56,1036147,1036346.93,199.93,1036147
7849,0,Clear,0.39,High,3,1036175,0,1036175,1036407.06,232.06,1036175
16585,0,Clear,0.35,Low,1,1036385,44,1036429,1036638.26,209.26,1036429
8414,0,Clear,0.34,High,3,1036778,0,1036778,1036981.41,203.41,1036778
16597,0,Smog,0.48,Medium,1,1036877,0,1036877,1037178.89,301.89,1036877
4027,0,Smog,0.67,Medium,3,1037057,48,1037105,1037523.4,418.4,1037105
16601,0,Clear,0.36,High,1,1037150,0,1037150,1037364.3,214.3,1037150
16598,0,Clear,0.51,Medium,1,1037343,0,1037343,1037651.89,308.89,1037343
16606,0,Smog,0.65,Medium,1,1037631,48,1037679,1038081.43,402.43,1037679
16602,0,Smog,0.43,High,2,1037849,69,1037918,1038192.02,274.02,1037918
16617,0,Clear,0.5,High,1,1038123,0,1038123,1038425.26,302.26,1038123
7958,0,Smog,0.41,High,4,1038202,0,1038202,1038460.24,258.24,1038202
11989,0,Rain,0.93,Low,3,1038322,0,1038322,1038913.82,591.82,1038322
16609,0,Fog,0.44,High,1,1038413,0,1038413,1038722.69,309.69,1038413
11995,0,Clear,0.58,High,2,1038427,0,1038427,1038775.0,348.0,1038427
12001,0,Fog,0.46,Low,2,1038502,0,1038502,1038823.9,321.9,1038502
16623,0,Smog,0.46,Medium,1,1039170,15,1039185,1039475.49,290.49,1039185
148,0,Fog,0.89,Low,4,1039193,0,1039193,1039771.85,578.85,1039193
4069,0,Rain,0.84,Low,4,1039476,32,1039508,1040047.66,539.66,1039508
549,0,Clear,1.0,Medium,4,1039504,29,1039533,1040131.79,598.79,1039533
16634,0,Clear,0.91,High,1,1039648,41,1039689,1040236.09,547.09,1039689
8750,0,Clear,0.99,Medium,3,1039776,51,1039827,1040418.73,591.73,1039827
16631,0,Clear,0.54,Low,2,1039821,61,1039882,1040207.36,325.36,1039882
16640,0,Heatwave,0.64,High,1,1040179,0,1040179,1040583.31,404.31,1040179
713,0,Smog,0.51,High,4,1040138,62,1040200,1040518.76,318.76,1040200
12047,0,Clear,0.61,Medium,2,1040234,0,1040234,1040598.96,364.96,1040234
16628,0,Clear,0.38,High,2,1040269,0,1040269,1040497.02,228.02,1040269
10795,0,Clear,0.85,High,4,1040301,0,1040301,1040813.11,512.11,1040301
